id,contrast,homogeneity,energy,label
278,81.83550858,0.281411243,0.023780897,Halophila Ovalis
279,93.35214461,0.340768899,0.078797457,Halophila Ovalis
280,31.07351409,0.388031014,0.100880408,Thalassia Hemprichii
281,74.14443934,0.409305267,0.096301045,Thalassia Hemprichii
282,87.44926471,0.321093219,0.039387957,Halophila Ovalis
283,96.93163297,0.415044808,0.127274197,Thalassia Hemprichii
284,70.54901961,0.420534682,0.115601095,Thalassia Hemprichii
285,17.0993413,0.385227466,0.037739157,Enhalus Acoroides
286,104.2201593,0.393760861,0.083874025,Thalassia Hemprichii
287,42.20240502,0.393671133,0.054775755,Enhalus Acoroides
288,113.3057445,0.171671065,0.017408237,Enhalus Acoroides
289,88.51453738,0.387756749,0.145397633,Halophila Ovalis
290,92.20441176,0.434049485,0.13250966,Thalassia Hemprichii
291,189.6522059,0.181303064,0.036746164,Enhalus Acoroides
292,96.15716912,0.322695051,0.052184926,Halophila Ovalis
293,102.9259804,0.261292013,0.088712139,Enhalus Acoroides
294,91.42247243,0.271491996,0.02315251,Halophila Ovalis
295,76.11709559,0.341264615,0.105033908,Halophila Ovalis
296,227.6144455,0.130205512,0.014708571,Enhalus Acoroides
297,31.71516544,0.381879824,0.095821651,Thalassia Hemprichii
298,82.19249387,0.204542455,0.016913728,Halophila Ovalis
299,38.76228554,0.259555782,0.02171874,Thalassia Hemprichii
300,22.31969975,0.380169137,0.037177327,Enhalus Acoroides
301,57.20401348,0.234711975,0.018738016,Halophila Ovalis
302,28.05981924,0.38832372,0.081574182,Thalassia Hemprichii
303,40.3166973,0.354994548,0.086486365,Thalassia Hemprichii
304,34.68737745,0.311540436,0.028304324,Thalassia Hemprichii
305,99.47268689,0.347767927,0.097197838,Halophila Ovalis
306,23.26911765,0.317257204,0.031892235,Enhalus Acoroides
307,67.24518995,0.358774567,0.118622921,Halophila Ovalis
308,23.26911765,0.317257204,0.031892235,Enhalus Acoroides
309,80.62064951,0.331423263,0.101627565,Halophila Ovalis
310,82.19249387,0.204542455,0.016913728,Halophila Ovalis
311,58.58143382,0.236225681,0.018708359,Halophila Ovalis
312,36.00854779,0.382767521,0.099603276,Thalassia Hemprichii
313,38.42300858,0.438462965,0.120898008,Enhalus Acoroides
314,77.46456801,0.421614737,0.104361259,Thalassia Hemprichii
315,34.46334252,0.451965317,0.1114191,Enhalus Acoroides
316,69.98805147,0.344995139,0.117477464,Halophila Ovalis
317,41.23126532,0.418445081,0.091243901,Enhalus Acoroides
318,80.49238664,0.391494354,0.147010572,Halophila Ovalis
319,30.92890625,0.344768041,0.027711509,Thalassia Hemprichii
320,35.30067402,0.388846946,0.095981577,Thalassia Hemprichii
321,82.19413297,0.204526923,0.016914685,Halophila Ovalis
322,23.26548713,0.31768084,0.031906747,Enhalus Acoroides
323,31.00677083,0.345212857,0.027783603,Thalassia Hemprichii
324,105.0471661,0.388546001,0.077989261,Thalassia Hemprichii
325,90.85281863,0.288970422,0.116904933,Enhalus Acoroides
326,23.26548713,0.31768084,0.031906747,Enhalus Acoroides
327,39.7073223,0.419010719,0.081686377,Enhalus Acoroides
328,43.53855699,0.378704045,0.037690338,Enhalus Acoroides
329,35.23693321,0.334948914,0.027046513,Thalassia Hemprichii
330,91.46890319,0.269443504,0.023075129,Halophila Ovalis
331,35.75995711,0.402883567,0.03861812,Enhalus Acoroides
332,72.05456495,0.289285681,0.024362968,Halophila Ovalis
333,82.19249387,0.204542455,0.016913728,Halophila Ovalis
334,181.6893995,0.216418043,0.07416899,Enhalus Acoroides
335,18.72694547,0.348340081,0.034841466,Enhalus Acoroides
336,45.28737745,0.275896912,0.022538949,Thalassia Hemprichii
337,85.45628064,0.380385908,0.130304354,Halophila Ovalis
338,84.00825674,0.277235661,0.039578429,Halophila Ovalis
339,31.17455576,0.452481511,0.089252742,Enhalus Acoroides
340,16.02222733,0.380265416,0.037278183,Enhalus Acoroides
341,124.585723,0.179670967,0.018686148,Enhalus Acoroides
342,31.77284007,0.274547232,0.022791155,Thalassia Hemprichii
343,128.1913143,0.162342603,0.016845964,Enhalus Acoroides
344,82.19413297,0.204526923,0.016914685,Halophila Ovalis
345,123.3795037,0.253987744,0.098933855,Enhalus Acoroides
346,27.44977022,0.393700627,0.091588786,Thalassia Hemprichii
347,33.96049326,0.378939695,0.10830224,Thalassia Hemprichii
348,91.46890319,0.269443504,0.023075129,Halophila Ovalis
349,71.90680147,0.42466891,0.115310406,Thalassia Hemprichii
350,42.78579963,0.388932282,0.045534945,Enhalus Acoroides
351,55.98786765,0.24065598,0.01898189,Halophila Ovalis
352,34.38573836,0.450193122,0.112216497,Enhalus Acoroides
353,64.22297794,0.222037703,0.018043032,Halophila Ovalis
354,88.13175551,0.377825308,0.068849059,Thalassia Hemprichii
355,38.76228554,0.259555782,0.02171874,Thalassia Hemprichii
356,58.1314951,0.31957776,0.049573855,Halophila Ovalis
357,65.4464614,0.433752363,0.132648424,Thalassia Hemprichii
358,28.30909926,0.473573159,0.116460028,Enhalus Acoroides
359,25.63236826,0.485608011,0.117285661,Enhalus Acoroides
360,43.9230239,0.318624666,0.047001206,Thalassia Hemprichii
361,76.26801471,0.344431158,0.09550962,Halophila Ovalis
362,38.76228554,0.259555782,0.02171874,Thalassia Hemprichii
363,82.51407782,0.279712963,0.023651194,Halophila Ovalis
364,82.19413297,0.204526923,0.016914685,Halophila Ovalis
365,153.2719056,0.268006684,0.128662544,Enhalus Acoroides
366,29.0513174,0.350137041,0.028023852,Thalassia Hemprichii
367,85.56318934,0.389882891,0.145582137,Halophila Ovalis
368,41.91979167,0.404013958,0.067459919,Enhalus Acoroides
369,133.1882047,0.196574865,0.034851642,Enhalus Acoroides
370,227.6076134,0.130181501,0.014710589,Enhalus Acoroides
371,31.08036152,0.345862025,0.027776938,Thalassia Hemprichii
372,67.3560049,0.218847912,0.017800908,Halophila Ovalis
373,84.32835478,0.261929106,0.028213635,Halophila Ovalis
374,169.6884191,0.251892179,0.11089197,Enhalus Acoroides
375,36.09551164,0.444151492,0.116630231,Enhalus Acoroides
376,176.8359375,0.231760099,0.091169307,Enhalus Acoroides
377,37.93530944,0.278173773,0.022867807,Thalassia Hemprichii
378,90.81289828,0.398855173,0.102775106,Thalassia Hemprichii
379,59.14298407,0.388677905,0.065876133,Thalassia Hemprichii
380,101.8880974,0.405346038,0.098540173,Thalassia Hemprichii
381,44.8691636,0.306244989,0.036243656,Thalassia Hemprichii
382,32.68540135,0.440765172,0.079656998,Enhalus Acoroides
